full_text,text_final,tokens,jumlah_pos_kata,jumlah_neg_kata,sentiment_score,sentiment_label
Buruknya sanitasi MBG picu keracunan massal hingga status KLB. Publik marah menilai anggaran triliunan sia-sia tanpa pengawasan pangan. Desakan moratorium menguat demi keselamatan siswa. Selanjutnya bagaimana sorotan publik beralih ke lembaga pesantren? https://t.co/VbJ2NJgQ2Y,buruk sanitasi picu keracunan massal hingga status klb publik marah nilai anggaran triliun sia sia awas pangan desa moratorium kuat selamat siswa lanjut bagaimana sorot publik alih lembaga pesantren,"['buruk', 'sanitasi', 'picu', 'keracunan', 'massal', 'hingga', 'status', 'klb', 'publik', 'marah', 'nilai', 'anggaran', 'triliun', 'sia', 'sia', 'awas', 'pangan', 'desa', 'moratorium', 'kuat', 'selamat', 'siswa', 'lanjut', 'bagaimana', 'sorot', 'publik', 'alih', 'lembaga', 'pesantren']",5,7,-17.0,NEGATIVE
Polarisasi tajam mewarnai isu MBG. Kubu Pro menduga sabotase sementara Publik Kritis &amp; Aktivis menyoroti dugaan korupsi serta beban sekolah. Media fokus pada fakta keracunan massal. Apa dampak nyata polemik ini bagi siswa dan kepercayaan publik? https://t.co/076RunXmD9,polarisasi tajam warna isu kubu pro duga sabotase publik kritis aktivis sorot duga korupsi beban sekolah media fokus fakta keracunan massal apa dampak nyata polemik siswa percaya publik,"['polarisasi', 'tajam', 'warna', 'isu', 'kubu', 'pro', 'duga', 'sabotase', 'publik', 'kritis', 'aktivis', 'sorot', 'duga', 'korupsi', 'beban', 'sekolah', 'media', 'fokus', 'fakta', 'keracunan', 'massal', 'apa', 'dampak', 'nyata', 'polemik', 'siswa', 'percaya', 'publik']",8,6,1.0,NEGATIVE
@grok @Celotehsenja_ menurutmu progam makan bergizi gratis apakah sudah optimal? mengingat banyak kasus keracunan dan distribusi mbg tetap dilakukan saat anak sekolah sedang libur. lain lagi banyak pejabat yang memiliki dapur mbg yang mengakibatkan dana mbg dikorupsi.,turut progam makan optimal ingat banyak kasus keracunan distribusi tetap laku anak sekolah sedang libur banyak jabat milik dapur akibat dana korupsi,"['turut', 'progam', 'makan', 'optimal', 'ingat', 'banyak', 'kasus', 'keracunan', 'distribusi', 'tetap', 'laku', 'anak', 'sekolah', 'sedang', 'libur', 'banyak', 'jabat', 'milik', 'dapur', 'akibat', 'dana', 'korupsi']",11,2,23.0,POSITIVE
sampe ada buzzer tolol yg bilang tapi kan anak ada yg intolerrant lactosed OPSINYA BISA GANTI YANG LAIN! kalo takut hal itu hapus atau ganti dengan asupan lain yang lebih sehat. tapi yaa gitu sih mbg bikin keracunan enak si gendut malah tetep bisa nari2 https://t.co/OGtqxGBEie,sampe buzzer tolol bilang kan anak intolerrant lactosed opsi ganti kalo takut hapus ganti asupan lebih sehat yaa gitu bikin keracunan enak si gendut malah tetep nari,"['sampe', 'buzzer', 'tolol', 'bilang', 'kan', 'anak', 'intolerrant', 'lactosed', 'opsi', 'ganti', 'kalo', 'takut', 'hapus', 'ganti', 'asupan', 'lebih', 'sehat', 'yaa', 'gitu', 'bikin', 'keracunan', 'enak', 'si', 'gendut', 'malah', 'tetep', 'nari']",7,4,5.0,POSITIVE
@prabowo @OmbudsmanRI137 @DPR_RI @BPOM_RI @komnas_anak @DPDRI @bpkri @KemenkesRI @BPKN_RI @riekediahp @cakimiNOW @KPAI_official @KPK_RI @Abe_Mukti @Kemdikdasmen @KejaksaanRI @kpp_pa @setkabgoid @KemensetnegRI @KemenkeuRI @idai_tweets @MBG_Watch #MBG RAPEL balita?! Selain buah tidak ada yg saya berikan untuk anak-anak sy saat masih usia balita. Udah gila pemerintah kasih gula segini banyak. Giliran anak sakit alergi dll akibat MBG dibantah ina ini yg susah orang tua. ,rapel balita buah ikan anak anak sy usia balita gila pemerintah kasih gula gin banyak gilir anak sakit alergi akibat ban ina susah orang tua,"['rapel', 'balita', 'buah', 'ikan', 'anak', 'anak', 'sy', 'usia', 'balita', 'gila', 'pemerintah', 'kasih', 'gula', 'gin', 'banyak', 'gilir', 'anak', 'sakit', 'alergi', 'akibat', 'ban', 'ina', 'susah', 'orang', 'tua']",8,6,1.0,NEUTRAL
@tanyarlfes Waktu aku masih ngajar di SD MBG susunya juga sama kayak ini. Anak-anak pada protes kalo susunya gaenak dan ada yang muntah pas minum susunya:(,waktu aku ngajar sd susu sama kayak anak anak protes kalo susu gaenak muntah pas minum susu,"['waktu', 'aku', 'ngajar', 'sd', 'susu', 'sama', 'kayak', 'anak', 'anak', 'protes', 'kalo', 'susu', 'gaenak', 'muntah', 'pas', 'minum', 'susu']",4,8,-23.0,NEGATIVE
@Gerindra parah lu gimana gak keracunan anak-anak semoga lu semua masuk neraka jalur MBG,parah lu gimana keracunan anak anak moga lu semua masuk neraka jalur,"['parah', 'lu', 'gimana', 'keracunan', 'anak', 'anak', 'moga', 'lu', 'semua', 'masuk', 'neraka', 'jalur']",2,5,-17.0,NEGATIVE
@mikuroQ Ternyata masih ada rasa sakit hati &amp; dendam dikasih nilai 11 dr 100 tetapi membalasnya kok ke rakyat. MBG anak² keracunan cuma 100 dr 10rb anak bencana banjir cuma 3 dari 38 provinsi.,nyata rasa sakit hati dendam kasih nilai balas rakyat anak keracunan cuma rb anak bencana banjir cuma provinsi,"['nyata', 'rasa', 'sakit', 'hati', 'dendam', 'kasih', 'nilai', 'balas', 'rakyat', 'anak', 'keracunan', 'cuma', 'rb', 'anak', 'bencana', 'banjir', 'cuma', 'provinsi']",7,5,7.0,POSITIVE
Semoga semua yang terlibat buat program mbg masukk neraka apaan anjir itu program isinya scam semua udah banyak banget kasus keracunan makanan ga layak bahkan anak-anak ditabrak mobil mbg,moga semua libat buat masukk neraka apa bagus isi scam semua banyak banget kasus keracunan makan layak bahkan anak anak tabrak mobil,"['moga', 'semua', 'libat', 'buat', 'masukk', 'neraka', 'apa', 'bagus', 'isi', 'scam', 'semua', 'banyak', 'banget', 'kasus', 'keracunan', 'makan', 'layak', 'bahkan', 'anak', 'anak', 'tabrak', 'mobil']",7,6,4.0,POSITIVE
banyak latihan. So sangat naif mengatakan kalau mbg bisa membuat anak pintar matematika dan bahasa inggris nyatanya nilai rerata matematika murid justru jeblok padahal sudah konsumsi mbg. Mbg juga terbukti kalau menu yg disediakan tidak bergizi bahkan terjadi keracunan massal https://t.co/a6h723hN4j,banyak latih so sangat naif kata kalau buat anak pintar matematika bahasa inggris nyata nilai rerata matematika murid justru jeblok padahal konsumsi bukti kalau menu sedia bahkan jadi keracunan massal,"['banyak', 'latih', 'so', 'sangat', 'naif', 'kata', 'kalau', 'buat', 'anak', 'pintar', 'matematika', 'bahasa', 'inggris', 'nyata', 'nilai', 'rerata', 'matematika', 'murid', 'justru', 'jeblok', 'padahal', 'konsumsi', 'bukti', 'kalau', 'menu', 'sedia', 'bahkan', 'jadi', 'keracunan', 'massal']",11,4,19.0,POSITIVE
Nah! Terjadi konflik kepentingan ternyata si ibu punya dapur mbg - apa dapur ibu pernah menyediakan makanan berbelatung? Atau makanan basi? Atau makanan yg menjadi sebab murid2 keracunan mbg? Pantes selama ini bukan dapurnya yg ditegur malah murid terus yg disalahkan karena,nah jadi konflik penting nyata si ibu punya dapur apa dapur ibu pernah sedia makan belatung makan basi makan jadi murid keracunan pantes lama bukan dapur tegur malah murid terus salah,"['nah', 'jadi', 'konflik', 'penting', 'nyata', 'si', 'ibu', 'punya', 'dapur', 'apa', 'dapur', 'ibu', 'pernah', 'sedia', 'makan', 'belatung', 'makan', 'basi', 'makan', 'jadi', 'murid', 'keracunan', 'pantes', 'lama', 'bukan', 'dapur', 'tegur', 'malah', 'murid', 'terus', 'salah']",10,7,4.0,POSITIVE
https://t.co/JK5FWeorWZ @prabowo lihat sendri PAK..JGN PULA IBU INI DIITIMIDASI PULA OLEH MAFIA #MBGTetapBerjalan @KerjaSeskabRI Lihat bro Ank2 org dpt gini.cuba adik atau anak lu yg dpt Mkn gini.lalu jatuh sakit.siapa yg susah?orgtua mrka juga bkn #MBG @pco_ri @WFP SEE THIS,lihat sendri pakjgn ibu diitimidasi mafia tetap jalan lihat bro ank org dpt ginicuba adik anak lu dpt mkn ginilalu jatuh sakitsiapa susahorgtua mrka bkn see this,"['lihat', 'sendri', 'pakjgn', 'ibu', 'diitimidasi', 'mafia', 'tetap', 'jalan', 'lihat', 'bro', 'ank', 'org', 'dpt', 'ginicuba', 'adik', 'anak', 'lu', 'dpt', 'mkn', 'ginilalu', 'jatuh', 'sakitsiapa', 'susahorgtua', 'mrka', 'bkn', 'see', 'this']",5,2,6.0,POSITIVE
betul.. banyak bgt.. udah brp anak yg keracunan MBG? udah brp banyak hutan adat di papua habitat satwa lokal yg digusur penambangan brutal DAN KERUSAKAN ALAM YG SDH TERJADI DIMANA2???? NOH!!! TANAHNYA SUMUT MASIH BASAH MASIH PENUH LUMPUR! GAK ADA TUH PLANNING MEREKA-,betul banyak bgt brp anak keracunan brp banyak hutan adat papua habitat satwa lokal gusur tambang brutal rusa alam jadi noh tanah sumut basah penuh lumpur tuh planning,"['betul', 'banyak', 'bgt', 'brp', 'anak', 'keracunan', 'brp', 'banyak', 'hutan', 'adat', 'papua', 'habitat', 'satwa', 'lokal', 'gusur', 'tambang', 'brutal', 'rusa', 'alam', 'jadi', 'noh', 'tanah', 'sumut', 'basah', 'penuh', 'lumpur', 'tuh', 'planning']",7,5,3.0,POSITIVE
MBG sebagai janji politik Presiden Prabowo telah menguras APBN. Dalam pelaksanaannya ada ribuan siswa mengalami keracunan. https://t.co/mXPugKnP4H https://t.co/jJhPPd37j6,janji politik presiden prabowo uras apbn laksana ribu siswa alami keracunan,"['janji', 'politik', 'presiden', 'prabowo', 'uras', 'apbn', 'laksana', 'ribu', 'siswa', 'alami', 'keracunan']",2,2,-1.0,NEUTRAL
@wiragaksableng Betul banget gegara MBG yg patut dipertanyakan gizi dan budget justru membuat anak PUTUS sekolah... Ternyata MBG gk hanya butuh tumbal anak keracunan anak diseruduk mobil MBG tp hrs ada yg diPutus hak bersekolahnya,betul banget gegara patut tanya budget justru buat anak putus sekolah nyata butuh tumbal anak keracunan anak seruduk mobil putus hak sekolah,"['betul', 'banget', 'gegara', 'patut', 'tanya', 'budget', 'justru', 'buat', 'anak', 'putus', 'sekolah', 'nyata', 'butuh', 'tumbal', 'anak', 'keracunan', 'anak', 'seruduk', 'mobil', 'putus', 'hak', 'sekolah']",10,2,29.0,POSITIVE
@JhonSitorus_18 bukan MBG nya yg salah. tapi pelaksana nya atau penyedia dari pihak sekolah nya. yang kurang teliti dan tidak higienis.,bukan salah laksana sedia pihak sekolah kurang teliti higienis,"['bukan', 'salah', 'laksana', 'sedia', 'pihak', 'sekolah', 'kurang', 'teliti', 'higienis']",1,4,-13.0,NEGATIVE
Anggaplah Program MBG penting dan bermanfaat tidak hanya untuk gizi anak juga (kalau dikerjakan dg baik dan benar) membangkitkan ekonomi lokal. Termasuk pemberdayaan ibu-ibu yang bisa dilatih agar memasak dg higienis. Mana ada ibu yg tega ngasi makanan basi untuk anak2nya?,anggap penting manfaat anak kalau kerja dg baik benar bangkit ekonomi lokal masuk daya ibu ibu latih masak dg higienis mana ibu tega ngasi makan basi anak,"['anggap', 'penting', 'manfaat', 'anak', 'kalau', 'kerja', 'dg', 'baik', 'benar', 'bangkit', 'ekonomi', 'lokal', 'masuk', 'daya', 'ibu', 'ibu', 'latih', 'masak', 'dg', 'higienis', 'mana', 'ibu', 'tega', 'ngasi', 'makan', 'basi', 'anak']",14,5,29.0,POSITIVE
Bocah emang tiap hari dibawain bekel sblm ada mbg apa lambungnya kaget makan makanan yg tidak higienis ya,bocah emang tiap hari dibawain bekel sblm apa lambung kaget makan makan higienis,"['bocah', 'emang', 'tiap', 'hari', 'dibawain', 'bekel', 'sblm', 'apa', 'lambung', 'kaget', 'makan', 'makan', 'higienis']",2,1,6.0,POSITIVE
buat anak² yang biasa makan masakan rumah memang bakalan kurang suka sama makanan program MBG yang penampakannya tidak menarik itu. kalau saya sih mending makan bekal saya sendiri yang sudah pasti halal enak bergizi dan higienis.,buat anak biasa makan masakan rumah memang bakal kurang suka sama makan tampak tarik kalau mending makan bekal sendiri halal enak higienis,"['buat', 'anak', 'biasa', 'makan', 'masakan', 'rumah', 'memang', 'bakal', 'kurang', 'suka', 'sama', 'makan', 'tampak', 'tarik', 'kalau', 'mending', 'makan', 'bekal', 'sendiri', 'halal', 'enak', 'higienis']",10,5,17.0,POSITIVE
Eh gimana-gimana? Nasi box shooting TV/Film itu harganya di atas Rp 50rb/box. Bahkan di atas Rp 100rb. Ya kalau anak Anda protes emang layak ditabok ! Jangan samain ama so called MBG yang isinya nasi banyak kentang mie dan wortel 4 serut kecil itu. Plus basi bau dan bikin,eh gimana gimana nasi box shooting tv film harga atas rp rb box bahkan atas rp rb kalau anak protes emang layak tabok jangan samain ama so called isi nasi banyak kentang mie wortel serut kecil plus basi bau bikin,"['eh', 'gimana', 'gimana', 'nasi', 'box', 'shooting', 'tv', 'film', 'harga', 'atas', 'rp', 'rb', 'box', 'bahkan', 'atas', 'rp', 'rb', 'kalau', 'anak', 'protes', 'emang', 'layak', 'tabok', 'jangan', 'samain', 'ama', 'so', 'called', 'isi', 'nasi', 'banyak', 'kentang', 'mie', 'wortel', 'serut', 'kecil', 'plus', 'basi', 'bau', 'bikin']",8,4,4.0,POSITIVE
Lantaran mual mencium bau amis dalam wadah MBG itu Raka mengaku tak memakan sama sekali menu yang terhidang di atasnya. Tidak disentuh sama sekali tapi untuk yang hari ini sudah tidak amis lagi ucapnya.,lantar mual cium bau amis wadah raka aku makan sama sekali menu hidang atas sentuh sama sekali hari amis ucap,"['lantar', 'mual', 'cium', 'bau', 'amis', 'wadah', 'raka', 'aku', 'makan', 'sama', 'sekali', 'menu', 'hidang', 'atas', 'sentuh', 'sama', 'sekali', 'hari', 'amis', 'ucap']",5,4,-4.0,NEGATIVE
@ekokuntadhi1 Sponsor mungkin tidak ada karena MBG makanan sederhana. Keracunan2 karena tidak Higienis. Tempat2 makanan suka2 tidak bersih dan untuk irit Gas makanan belum mateng sudah di angkat.,sponsor mungkin makan sederhana keracunan higienis tempat makan suka bersih irit gas makan mateng angkat,"['sponsor', 'mungkin', 'makan', 'sederhana', 'keracunan', 'higienis', 'tempat', 'makan', 'suka', 'bersih', 'irit', 'gas', 'makan', 'mateng', 'angkat']",4,4,3.0,POSITIVE
MBG (Makan Bau Gratis) Stop kebijakan aneh ini alihkan budget utk kesejahteraan perangkat sekolah / perbaikan infrastruktur sekolah .. Kan sayang udh ada uang keluar ? ya betul tp lebih baik stop sekarang dibanding makin banyak uang keluar utk hal yg tidak perlu ..,makan bau stop kebijakan aneh alih budget sejahtera perangkat sekolah baik infrastruktur sekolah kan sayang uang keluar betul lebih baik stop sekarang banding makin banyak uang keluar perlu,"['makan', 'bau', 'stop', 'kebijakan', 'aneh', 'alih', 'budget', 'sejahtera', 'perangkat', 'sekolah', 'baik', 'infrastruktur', 'sekolah', 'kan', 'sayang', 'uang', 'keluar', 'betul', 'lebih', 'baik', 'stop', 'sekarang', 'banding', 'makin', 'banyak', 'uang', 'keluar', 'perlu']",13,2,38.0,POSITIVE
@abu_waras Wacananya MBG akan tetap dibagikan saat bulan Puasa nanti pertanyaannya apakah tidak lebih baik dijadikan uang saja daripada makanan yang akan disantap siang hari aja bau tengik dan plastik apalagi jika dimakan menjelang berbuka puasa? ,wacana tetap bagi bulan puasa tanya lebih baik jadi uang makan santap hari bau tengik plastik makan jelang buka puasa,"['wacana', 'tetap', 'bagi', 'bulan', 'puasa', 'tanya', 'lebih', 'baik', 'jadi', 'uang', 'makan', 'santap', 'hari', 'bau', 'tengik', 'plastik', 'makan', 'jelang', 'buka', 'puasa']",7,7,3.0,POSITIVE
Tetanggaku anak SMP Negeri dapat MBG. Tahu isinya apa? Kulit ayam tepung telur dua biji nasi satu mangkuk kecil dan tumisan (mirip tumis timun). Layak makan? Gak. Kenapa? BAU dan BASI . Anaknya bilang ada hitam-hitam di makanannya.,tetangga anak smp negeri tahu isi apa kulit ayam tepung telur biji nasi satu mangkuk kecil tumis mirip tumis timun layak makan bau basi anak bilang hitam hitam makan,"['tetangga', 'anak', 'smp', 'negeri', 'tahu', 'isi', 'apa', 'kulit', 'ayam', 'tepung', 'telur', 'biji', 'nasi', 'satu', 'mangkuk', 'kecil', 'tumis', 'mirip', 'tumis', 'timun', 'layak', 'makan', 'bau', 'basi', 'anak', 'bilang', 'hitam', 'hitam', 'makan']",6,7,-9.0,NEGATIVE
Geger! MBG Bau Tengik dan Bau Plastik Netizen Minta Deddy Cobuzier Jadi Tester Agar MBG Disekolahan Tidak Mubazir Karena Anak-Anak Engga Doyan Memakannya.,geger bau tengik bau plastik netizen minta deddy cobuzier jadi tester sekolah mubazir anak anak engga doyan makan,"['geger', 'bau', 'tengik', 'bau', 'plastik', 'netizen', 'minta', 'deddy', 'cobuzier', 'jadi', 'tester', 'sekolah', 'mubazir', 'anak', 'anak', 'engga', 'doyan', 'makan']",5,4,-4.0,NEGATIVE
@BANGSAygSUJUD @prabowo @hasanudinsajid @HASBALL18439385 @tonybulumanu @Alie_Fahnoor @are_inismyname @99propaganda @IrawanRommi @iam_zelt @gtobing2903 @Ndons_Back Bukan efisiensi yg ada Adalah relokasi TIDAK ADA PENGHEMATAN YG ADA ADALAH MENGALIHKAN ANGGARAN KE PROGRAM MBG terlalu bernafsu utk merealisasikan program kl sy setuju MBG Khusus daerah tertinggal dengan kualitas gizi yg bagus ga kyk sekarang hnya nilai kotor 10.000/porsi ,bukan efisiensi relokasi hemat alih anggaran terlalu nafsu realisasi kl sy tuju khusus daerah tinggal kualitas bagus kyk sekarang hnya nilai kotor porsi,"['bukan', 'efisiensi', 'relokasi', 'hemat', 'alih', 'anggaran', 'terlalu', 'nafsu', 'realisasi', 'kl', 'sy', 'tuju', 'khusus', 'daerah', 'tinggal', 'kualitas', 'bagus', 'kyk', 'sekarang', 'hnya', 'nilai', 'kotor', 'porsi']",7,5,7.0,POSITIVE
Makan Bergizi Gratis (MBG DAY* 16 &amp; 17) Day 16; bau salaknya nggak enak jadi banyak yang ga pengen makan. Fyi itu ikan goreng bukan ayam. Day 17; Melon tidak fresh kuah dari osengan kemana mana jadi makanannya rasanya makin aneh. Telurnya dicampur tepung. https://t.co/gYnzip2d45,makan day day bau salak enak jadi banyak ken makan fyi ikan goreng bukan ayam day melon fresh kuah osengan mana jadi makan rasa makin aneh telur campur tepung,"['makan', 'day', 'day', 'bau', 'salak', 'enak', 'jadi', 'banyak', 'ken', 'makan', 'fyi', 'ikan', 'goreng', 'bukan', 'ayam', 'day', 'melon', 'fresh', 'kuah', 'osengan', 'mana', 'jadi', 'makan', 'rasa', 'makin', 'aneh', 'telur', 'campur', 'tepung']",8,5,15.0,POSITIVE
@mustafarahmato1 @prabowo Saya setuju. lagian jg samoai skarang tidak merata. Sydah berjalan kurang lebih 1 bulan progeam MBG ini bau benjangkau beberapa persen siswa,tuju lagi samoai skarang rata sydah jalan kurang lebih bulan progeam bau benjangkau beberapa persen siswa,"['tuju', 'lagi', 'samoai', 'skarang', 'rata', 'sydah', 'jalan', 'kurang', 'lebih', 'bulan', 'progeam', 'bau', 'benjangkau', 'beberapa', 'persen', 'siswa']",2,4,-3.0,NEGATIVE
@MurtadhaOne1 #rezimpengkhianatdanpenipu Orang2 bodoh dan miskin dipelihara @jokowi dg Bansos Blt PKH Susidi dll untuk langgengkan kekuasaan sekarang + MBG ( Makan Bau Gratis) mereka2 tidak ada pilihan lain suka tidak suka senang tidak senang 2029 #RezimWo&amp;Wi yg tetap berkuasa,rezimpengkhianatdanpenipu orang bodoh miskin pelihara dg bansos blt pkh susidi langgeng kuasa sekarang makan bau pilih suka suka senang senang rezim woampwi tetap kuasa,"['rezimpengkhianatdanpenipu', 'orang', 'bodoh', 'miskin', 'pelihara', 'dg', 'bansos', 'blt', 'pkh', 'susidi', 'langgeng', 'kuasa', 'sekarang', 'makan', 'bau', 'pilih', 'suka', 'suka', 'senang', 'senang', 'rezim', 'woampwi', 'tetap', 'kuasa']",10,4,21.0,POSITIVE
@BradHarizz @jokowi Orang2 bodoh dan miskin dipelihara @jokowi dg Bansos Blt PKH Susidi dll untuk langgengkan kekuasaan sekarang + MBG ( Makan Bau Gratis) mereka2 tidak ada pilihan lain suka tidak suka senang tidak senang 2029 Rezim Jokowi yg tetap berkuasa sampai Bubar NKRI daripada lapar,orang bodoh miskin pelihara dg bansos blt pkh susidi langgeng kuasa sekarang makan bau pilih suka suka senang senang rezim jokowi tetap kuasa bubar nkri lapar,"['orang', 'bodoh', 'miskin', 'pelihara', 'dg', 'bansos', 'blt', 'pkh', 'susidi', 'langgeng', 'kuasa', 'sekarang', 'makan', 'bau', 'pilih', 'suka', 'suka', 'senang', 'senang', 'rezim', 'jokowi', 'tetap', 'kuasa', 'bubar', 'nkri', 'lapar']",10,6,10.0,POSITIVE
@pakaipeci Orang2 bodoh dan miskin dipelihara @jokowi dg Bansos Blt PKH Susidi dll untuk langgengkan kekuasaan sekarang + MBG ( Makan Bau Gratis) mereka2 tidak ada pilihan lain suka dan tidak suka senang dan tidak senang 2029 Rezim Jokowi yg tetap berkuasa sampai Bubar NKRI,orang bodoh miskin pelihara dg bansos blt pkh susidi langgeng kuasa sekarang makan bau pilih suka suka senang senang rezim jokowi tetap kuasa bubar nkri,"['orang', 'bodoh', 'miskin', 'pelihara', 'dg', 'bansos', 'blt', 'pkh', 'susidi', 'langgeng', 'kuasa', 'sekarang', 'makan', 'bau', 'pilih', 'suka', 'suka', 'senang', 'senang', 'rezim', 'jokowi', 'tetap', 'kuasa', 'bubar', 'nkri']",10,5,15.0,POSITIVE
@SantiajiSy47968 @KangManto123 @corbuzier Naah sebenarnya program MBG disisi lain malah bikin khawatir ortu. Takutnya dapet makanan yg tidak layak makan basi atau tidak higienis.,naah benar sisi malah bikin khawatir ortu takut dapet makan layak makan basi higienis,"['naah', 'benar', 'sisi', 'malah', 'bikin', 'khawatir', 'ortu', 'takut', 'dapet', 'makan', 'layak', 'makan', 'basi', 'higienis']",4,4,-3.0,NEGATIVE
